"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","H2","Q","Qnorm"
"R10-P1","noRouteCompare",1.5,0.75,1,10,6,1,0,0.116343490304709,0.35
"R10-P1","noRouteCompare",1.5,0.75,1,10,7,1,0.333333333333333,0.28125,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,10,8,1,0,0.26530612244898,0.541666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,10,9,1,0.0254586748708754,0.0853277835587929,0.170833333333333
"R10-P1","noRouteCompare",1.5,0.75,1,10,10,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,10,11,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,10,12,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,10,13,1,0,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,10,14,1,0.150831557998102,0.1859410430839,0.394230769230769
"R10-P1","noRouteCompare",1.5,0.75,1,10,15,1,0,0.163265306122449,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,10,16,1,0.242995658101772,0.170132325141777,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,10,17,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,10,18,1,0.140206611904769,0.222222222222222,0.45
"R10-P1","noRouteCompare",1.5,0.75,1,10,19,1,0.297983123819006,0.153061224489796,0.454545454545454
"R10-P1","noRouteCompare",1.5,0.75,1,10,20,1,0.500000000000001,0.355029585798817,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,10,21,1,0.25,0.306122448979592,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,10,22,1,0.557885891302259,0.357142857142857,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,10,23,1,0,0.0887573964497041,0.208333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,10,24,1,0.0663886945572408,0.12476370510397,0.294642857142857
"R10-P1","noRouteCompare",1.5,0.75,1,10,25,1,0,0.231404958677686,0.777777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,10,26,1,0,0.1875,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,10,27,1,0.136429619840846,0.141519250780437,0.283333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,10,28,1,0.0579810747423466,0.18140589569161,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,10,29,1,0.17376534287144,0.177777777777778,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,10,30,1,0,0.333333333333333,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,11,1,1,0,0.24,0.482142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,11,2,1,0.194843230231426,0.285714285714286,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,11,3,1,0,0.2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,11,4,1,0.138024081792879,0.1,0.266666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,11,5,1,0.26601806555686,0.1875,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,11,6,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,11,7,1,0,0.29585798816568,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,11,8,1,0,0.36734693877551,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,11,9,1,0,0.103305785123967,0.294117647058824
"R10-P1","noRouteCompare",1.5,0.75,1,11,10,1,0,0.0946745562130177,0.222222222222222
"R10-P1","noRouteCompare",1.5,0.75,1,11,11,1,0.789690082142848,0.355555555555556,0.909090909090909
"R10-P1","noRouteCompare",1.5,0.75,1,11,12,1,0.37192392753484,0.2734375,0.636363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,11,13,1,0.00947702391577586,0.0670611439842209,0.134920634920635
"R10-P1","noRouteCompare",1.5,0.75,1,11,14,1,0,0.413223140495868,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,11,15,1,0,0.28125,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,11,16,1,0,0.110803324099723,0.238095238095238
"R10-P1","noRouteCompare",1.5,0.75,1,11,17,1,0.122834055895985,0.160899653979239,0.326315789473684
"R10-P1","noRouteCompare",1.5,0.75,1,11,18,1,0,0.115702479338843,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,11,19,1,0.0629072918469557,0.2,0.533333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,11,20,1,0.166666666666667,0.183673469387755,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,11,21,1,0.449239838553338,0.277008310249307,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,11,22,1,0.349285037932326,0.166351606805293,0.488888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,11,23,1,0,0.231404958677686,0.777777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,11,24,1,0.163070121084996,0.2,0.533333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,11,25,1,0.128125949042536,0.165289256198347,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,11,26,1,0.0653033380412989,0.189300411522634,0.383333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,11,27,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,11,28,1,0.225867396443757,0.240190249702735,0.517948717948718
"R10-P1","noRouteCompare",1.5,0.75,1,11,29,1,0.165774223680569,0.137174211248285,0.328947368421053
"R10-P1","noRouteCompare",1.5,0.75,1,11,30,1,0.132734398193018,0.1875,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,12,1,1,0,0.09375,0.188811188811189
"R10-P1","noRouteCompare",1.5,0.75,1,12,2,1,0.0723092039402479,0.170132325141777,0.401785714285714
"R10-P1","noRouteCompare",1.5,0.75,1,12,3,1,1.792,0.5,1
"R10-P1","noRouteCompare",1.5,0.75,1,12,4,1,0,0.198347107438017,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,12,5,1,0.18596196376742,0.234375,0.545454545454545
"R10-P1","noRouteCompare",1.5,0.75,1,12,6,1,0.0743133905062485,0.158730158730159,0.357142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,12,7,1,0,0.3,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,12,8,1,0,0.395061728395062,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,12,9,1,2.303,0.5,1
"R10-P1","noRouteCompare",1.5,0.75,1,12,10,1,0.296081910965865,0.248520710059172,0.7
"R10-P1","noRouteCompare",1.5,0.75,1,12,11,1,0.333333333333333,0.347222222222222,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,12,12,1,0.266319563348789,0.291666666666667,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,12,13,1,0.00594552995123642,0.102259215219976,0.311594202898551
"R10-P1","noRouteCompare",1.5,0.75,1,12,14,1,0.176778829574856,0.117202268431002,0.344444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,12,15,1,0.0615497981916733,0.193905817174515,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,12,16,1,0,0.246913580246914,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,12,17,1,0,0.284023668639053,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,12,18,1,0.0943609377704336,0.2,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,12,19,1,0.326140242169992,0.262975778546713,0.575757575757576
"R10-P1","noRouteCompare",1.5,0.75,1,12,20,1,0.420619835714305,0.266666666666667,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,12,21,1,0.5,0.395061728395062,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,12,22,1,0.356714270402079,0.249433106575964,0.6875
"R10-P1","noRouteCompare",1.5,0.75,1,12,23,1,0.163070121084996,0.2,0.533333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,12,24,1,1,0.345679012345679,1
"R10-P1","noRouteCompare",1.5,0.75,1,12,25,1,0.0591841756374113,0.179930795847751,0.393939393939394
"R10-P1","noRouteCompare",1.5,0.75,1,12,26,1,0.182208598343824,0.142361111111111,0.431578947368421
"R10-P1","noRouteCompare",1.5,0.75,1,12,27,1,0,0.4,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,12,28,1,0.81403803623258,0.390625,0.909090909090909
"R10-P1","noRouteCompare",1.5,0.75,1,12,29,1,1,0.495867768595041,1
"R10-P1","noRouteCompare",1.5,0.75,1,12,30,1,1,0.444444444444444,1
"R10-P1","noRouteCompare",1.5,0.75,1,13,1,1,0,0.277777777777778,0.571428571428572
"R10-P1","noRouteCompare",1.5,0.75,1,13,2,1,0,0.166666666666667,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,13,3,1,0.37192392753484,0.26530612244898,0.577777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,13,4,1,0.629337042076827,0.4,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,13,5,1,0,0.247933884297521,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,13,6,1,0.442114108697741,0.224489795918367,0.55
"R10-P1","noRouteCompare",1.5,0.75,1,13,7,1,0,0.165289256198347,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,13,8,1,0.2,0.262975778546713,0.59375
"R10-P1","noRouteCompare",1.5,0.75,1,13,9,1,0.0754887502163468,0.201183431952663,0.425
"R10-P1","noRouteCompare",1.5,0.75,1,13,10,1,0.268385589922858,0.265625,0.566666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,13,11,1,0.41311732856428,0.277777777777778,0.692307692307692
"R10-P1","noRouteCompare",1.5,0.75,1,13,12,1,1,0.277777777777778,1
"R10-P1","noRouteCompare",1.5,0.75,1,13,13,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,13,14,1,0.273917866216625,0.240740740740741,0.495238095238095
"R10-P1","noRouteCompare",1.5,0.75,1,13,15,1,0,0.36734693877551,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,13,16,1,0,0.296296296296296,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,13,17,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,13,18,1,0.185102570527808,0.2208,0.479166666666667
"R10-P1","noRouteCompare",1.5,0.75,1,13,19,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,13,20,1,0.274017542121282,0.204081632653061,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,13,21,1,0.228443826320529,0.328125,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,13,22,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,13,23,1,0.173765342871441,0.1953125,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,13,24,1,0.318520318781624,0.28099173553719,0.607142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,13,25,1,0.333333333333334,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,13,26,1,0,0.194444444444444,0.7
"R10-P1","noRouteCompare",1.5,0.75,1,13,27,1,0,0.183673469387755,0.545454545454545
"R10-P1","noRouteCompare",1.5,0.75,1,13,28,1,0.420619835714304,0.3,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,13,29,1,0.333333333333333,0.330578512396694,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,13,30,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,14,1,1,0,0.244897959183673,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,14,2,1,0,0.163265306122449,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,14,3,1,0.592163821931731,0.333333333333333,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,14,4,1,0.100295335154395,0.178571428571429,0.374331550802139
"R10-P1","noRouteCompare",1.5,0.75,1,14,5,1,0.0519355864366867,0.14792899408284,0.303030303030303
"R10-P1","noRouteCompare",1.5,0.75,1,14,6,1,0.118660890687041,0.12396694214876,0.3125
"R10-P1","noRouteCompare",1.5,0.75,1,14,7,1,0,0.296296296296296,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,14,8,1,0.153049305675748,0.15,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,14,9,1,0,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,14,10,1,0.0484300437558831,0.11734693877551,0.235897435897436
"R10-P1","noRouteCompare",1.5,0.75,1,14,11,1,0.344541246458714,0.259259259259259,0.646153846153846
"R10-P1","noRouteCompare",1.5,0.75,1,14,12,1,0.241248436949232,0.194444444444444,0.466666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,14,13,1,0,0.21301775147929,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,14,14,1,0,0.296296296296296,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,14,15,1,0.499999999999999,0.416666666666667,0.857142857142858
"R10-P1","noRouteCompare",1.5,0.75,1,14,16,1,0.32225847208027,0.221453287197232,0.484848484848485
"R10-P1","noRouteCompare",1.5,0.75,1,14,17,1,0,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,14,18,1,0.246046830952361,0.227146814404432,0.488095238095238
"R10-P1","noRouteCompare",1.5,0.75,1,14,19,1,0,0.213333333333333,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,14,20,1,0.470407912181294,0.29757785467128,0.651515151515151
"R10-P1","noRouteCompare",1.5,0.75,1,14,21,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,14,22,1,0.208048081199213,0.190972222222222,0.384615384615385
"R10-P1","noRouteCompare",1.5,0.75,1,14,23,1,0,0.413223140495868,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,14,24,1,0.296081910965865,0.221453287197232,0.484848484848485
"R10-P1","noRouteCompare",1.5,0.75,1,14,25,1,0.210309917857152,0.26530612244898,0.541666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,14,26,1,0.179289315889972,0.1312,0.359649122807018
"R10-P1","noRouteCompare",1.5,0.75,1,14,27,1,0,0.277777777777778,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,14,28,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,14,29,1,0.470407912181294,0.29757785467128,0.651515151515151
"R10-P1","noRouteCompare",1.5,0.75,1,14,30,1,0.4,0.306122448979592,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,15,1,1,0,0.247933884297521,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,15,2,1,0.266319563348789,0.21301775147929,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,15,3,1,0,0.333333333333333,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,15,4,1,0.0574266501474802,0.111111111111111,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,15,5,1,0.119368154500694,0.17687074829932,0.354545454545454
"R10-P1","noRouteCompare",1.5,0.75,1,15,6,1,0.199163406192929,0.165680473372781,0.35
"R10-P1","noRouteCompare",1.5,0.75,1,15,7,1,0,0.111111111111111,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,15,8,1,0,0.142011834319527,0.285714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,15,9,1,0,0.148760330578512,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,15,10,1,0,0.244897959183673,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,15,11,1,0,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,15,12,1,0.030494483244874,0.101508916323731,0.203296703296703
"R10-P1","noRouteCompare",1.5,0.75,1,15,13,1,0,0.1875,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,15,14,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,15,15,1,0.2,0.266666666666667,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,15,16,1,0,0.120982986767486,0.242424242424242
"R10-P1","noRouteCompare",1.5,0.75,1,15,17,1,0,0.198347107438017,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,15,18,1,0.194488314593416,0.177693761814745,0.552941176470588
"R10-P1","noRouteCompare",1.5,0.75,1,15,19,1,0.215986813031176,0.228395061728395,0.569230769230769
"R10-P1","noRouteCompare",1.5,0.75,1,15,20,1,0.23935198569284,0.269896193771626,0.557142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,15,21,1,0.061393528357744,0.139577594123049,0.292307692307692
"R10-P1","noRouteCompare",1.5,0.75,1,15,22,1,0.100520654976816,0.2109375,0.692307692307692
"R10-P1","noRouteCompare",1.5,0.75,1,15,23,1,0.5,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,15,24,1,0.34753068574288,0.306122448979592,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,15,25,1,0.228443826320529,0.284444444444444,0.727272727272727
"R10-P1","noRouteCompare",1.5,0.75,1,15,26,1,0.5,0.296296296296296,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,15,27,1,0,0.127423822714681,0.294871794871795
"R10-P1","noRouteCompare",1.5,0.75,1,15,28,1,0,0.255102040816327,0.555555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,15,29,1,0.253159334014705,0.185950413223141,0.529411764705882
"R10-P1","noRouteCompare",1.5,0.75,1,15,30,1,0.384259210846769,0.279773156899811,0.616666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,16,1,1,0,0.0943877551020409,0.197860962566845
"R10-P1","noRouteCompare",1.5,0.75,1,16,2,1,0,0.28125,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,16,3,1,0.123892620046449,0.1536,0.403361344537815
"R10-P1","noRouteCompare",1.5,0.75,1,16,4,1,0.369070246428542,0.34375,0.814814814814815
"R10-P1","noRouteCompare",1.5,0.75,1,16,5,1,0,0.125,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,16,6,1,0.166666666666666,0.197530864197531,0.492307692307692
"R10-P1","noRouteCompare",1.5,0.75,1,16,7,1,0.079380164285695,0.1875,0.436363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,16,8,1,0.286679559916098,0.149584487534626,0.5625
"R10-P1","noRouteCompare",1.5,0.75,1,16,9,1,0.0977307245977286,0.136363636363636,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,16,10,1,0.052552196869481,0.166204986149584,0.384615384615385
"R10-P1","noRouteCompare",1.5,0.75,1,16,11,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,16,12,1,0,0.130177514792899,0.261904761904762
"R10-P1","noRouteCompare",1.5,0.75,1,16,13,1,0,0.197530864197531,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,16,14,1,0,0.197530864197531,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,16,15,1,0.500000000000001,0.4,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,16,16,1,0.263482076296384,0.177777777777778,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,16,17,1,0.0760338972895226,0.145404663923182,0.348684210526316
"R10-P1","noRouteCompare",1.5,0.75,1,16,18,1,0.0525521968694811,0.139886578449905,0.411111111111111
"R10-P1","noRouteCompare",1.5,0.75,1,16,19,1,0.666666666666667,0.396694214876033,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,16,20,1,0,0.0622837370242214,0.128571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,16,21,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,16,22,1,0.5,0.296296296296296,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,16,23,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,16,24,1,0.215986813031176,0.204081632653061,0.5625
"R10-P1","noRouteCompare",1.5,0.75,1,16,25,1,0.0499283522715384,0.120982986767486,0.355555555555555
"R10-P1","noRouteCompare",1.5,0.75,1,16,26,1,0.193126721428565,0.158730158730159,0.4375
"R10-P1","noRouteCompare",1.5,0.75,1,16,27,1,0,0.0823045267489712,0.238095238095238
"R10-P1","noRouteCompare",1.5,0.75,1,16,28,1,0.0906041916554275,0.13265306122449,0.325
"R10-P1","noRouteCompare",1.5,0.75,1,16,29,1,2.079,0.46875,1
"R10-P1","noRouteCompare",1.5,0.75,1,16,30,1,0.366840218325606,0.244897959183673,0.727272727272727
"R10-P1","noRouteCompare",1.5,0.75,1,17,1,1,0,0.246913580246914,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,17,2,1,0.201885383205971,0.118343195266272,0.380952380952381
"R10-P1","noRouteCompare",1.5,0.75,1,17,3,1,0,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,17,4,1,0.135945392689423,0.1875,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,17,5,1,0,0.0625,0.133333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,17,6,1,0.2,0.255102040816326,0.555555555555555
"R10-P1","noRouteCompare",1.5,0.75,1,17,7,1,0,0.24,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,17,8,1,0.183420109162803,0.166204986149584,0.384615384615385
"R10-P1","noRouteCompare",1.5,0.75,1,17,9,1,0.250000000000001,0.284023668639053,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,17,10,1,2.197,0.493827160493827,1
"R10-P1","noRouteCompare",1.5,0.75,1,17,11,1,0.189557435641539,0.19,0.417582417582418
"R10-P1","noRouteCompare",1.5,0.75,1,17,12,1,0.4,0.311111111111111,0.7
"R10-P1","noRouteCompare",1.5,0.75,1,17,13,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,17,14,1,0.150999094973839,0.214532871972318,0.46969696969697
"R10-P1","noRouteCompare",1.5,0.75,1,17,15,1,0,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,17,16,1,0,0.244897959183673,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,17,17,1,0,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,17,18,1,0.245004525130805,0.204081632653061,0.5625
"R10-P1","noRouteCompare",1.5,0.75,1,17,19,1,1.792,0.444444444444444,1
"R10-P1","noRouteCompare",1.5,0.75,1,17,20,1,0.37192392753484,0.266666666666667,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,17,21,1,0.141205498349031,0.166351606805293,0.366666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,17,22,1,1.609,0.48,1
"R10-P1","noRouteCompare",1.5,0.75,1,17,23,1,0,0.145328719723183,0.291666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,17,24,1,0.333333333333333,0.296296296296296,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,17,25,1,0.137008771060641,0.194444444444444,0.7
"R10-P1","noRouteCompare",1.5,0.75,1,17,26,1,1,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,17,27,1,0.0701901811629003,0.177285318559557,0.533333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,17,28,1,0.0857309403293358,0.0713436385255648,0.178571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,17,29,1,1,0.444444444444445,1
"R10-P1","noRouteCompare",1.5,0.75,1,17,30,1,0.267860614679077,0.165680473372781,0.491228070175438
"R10-P1","noRouteCompare",1.5,0.75,1,18,1,1,0,0.166666666666667,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,18,2,1,0,0.15916955017301,0.328571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,18,3,1,0,0.3,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,18,4,1,0.266319563348789,0.21301775147929,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,18,5,1,0.228443826320529,0.236686390532544,0.555555555555555
"R10-P1","noRouteCompare",1.5,0.75,1,18,6,1,0.118448312868446,0.171597633136095,0.43609022556391
"R10-P1","noRouteCompare",1.5,0.75,1,18,7,1,0,0.247933884297521,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,18,8,1,0,0.140625,0.461538461538462
"R10-P1","noRouteCompare",1.5,0.75,1,18,9,1,0,0.333333333333333,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,18,10,1,0.132280246072286,0.19047619047619,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,18,11,1,0.5,0.413223140495868,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,18,12,1,0.499999999999999,0.28,0.875
"R10-P1","noRouteCompare",1.5,0.75,1,18,13,1,0,0.0826446280991736,0.166666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,18,14,1,0.186710166496324,0.234567901234568,0.475
"R10-P1","noRouteCompare",1.5,0.75,1,18,15,1,0.5,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,18,16,1,0.5,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,18,17,1,0.333333333333333,0.297520661157025,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,18,18,1,0,0.183673469387755,0.545454545454545
"R10-P1","noRouteCompare",1.5,0.75,1,18,19,1,0.0512515876483886,0.128472222222222,0.389473684210526
"R10-P1","noRouteCompare",1.5,0.75,1,18,20,1,0,0.1,0.2
"R10-P1","noRouteCompare",1.5,0.75,1,18,21,1,0.476072443101512,0.321329639889197,0.659090909090909
"R10-P1","noRouteCompare",1.5,0.75,1,18,22,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,18,23,1,0.22461991927667,0.216049382716049,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,18,24,1,0.23935198569284,0.24,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,18,25,1,0,0.37037037037037,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,18,26,1,0,0.0952380952380953,0.214285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,18,27,1,0.4,0.311111111111111,0.7
"R10-P1","noRouteCompare",1.5,0.75,1,18,28,1,0.296081910965865,0.319526627218935,0.675
"R10-P1","noRouteCompare",1.5,0.75,1,18,29,1,0.106636421614521,0.116545265348595,0.267942583732057
"R10-P1","noRouteCompare",1.5,0.75,1,18,30,1,0.333333333333333,0.330578512396694,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,19,1,1,0.167638263680393,0.181818181818182,0.488888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,19,2,1,0.126485189405962,0.12734693877551,0.270833333333333
"R10-P1","noRouteCompare",1.5,0.75,1,19,3,1,0.0174998055298435,0.0918367346938775,0.225
"R10-P1","noRouteCompare",1.5,0.75,1,19,4,1,0,0.166666666666667,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,19,5,1,0.23312152261744,0.158790170132325,0.466666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,19,6,1,1,0.48,1
"R10-P1","noRouteCompare",1.5,0.75,1,19,7,1,0.211663293444489,0.192,0.384615384615385
